id,name,company_id,comment,website,create_date,color,active,street,supplier,city,display_name,zip,title,country_id,commercial_company_name,parent_id,company_name,employee,ref,email,is_company,function,lang,fax,street2,barcode,phone,write_date,date,tz,write_uid,customer,create_uid,credit_limit,user_id,mobile,type,partner_share,vat,state_id,commercial_partner_id,notify_email,message_last_post,opt_out,message_bounce,signup_type,signup_expiration,signup_token,team_id,debit_limit,last_time_entries_checked,invoice_warn_msg,invoice_warn,calendar_last_notif_ack,sale_warn_msg,sale_warn,picking_warn,picking_warn_msg,purchase_warn,purchase_warn_msg,main_id_number,main_id_category_id,gross_income_type,afip_responsability_type_id,gross_income_number,start_date,imp_ganancias_padron,actividad_monotributo_padron,integrante_soc_padron,last_update_padron,estado_padron,monotributo_padron,imp_iva_padron,empleador_padron,employee_id,drei,transport_id,contact_person,woo_customer_id,woo_company_name_ept,email_collections,apg_warn,apg_warn_msg,market_id,sale_quote_template_id,sale_discount
83459,Cliente 83459,1,,,12/22/20 19:24,0,TRUE,Direccion cliente 83459,TRUE,,Cliente 83459,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,6,,,,contact,TRUE,,,83459,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83992,Cliente 83992,1,,,3/4/21 15:50,0,TRUE,Direccion cliente 83992,FALSE,tigre,Cliente 83992,1648,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:50,,,1,TRUE,1,,,,,TRUE,,553,83992,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
7412,Cliente 7412,1,,,4/25/19 13:25,0,TRUE,Direccion cliente 7412,TRUE,,Cliente 7412,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,8,,,,contact,TRUE,,,7412,always,,FALSE,0,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,7,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
10788,Cliente 10788,1,,,3/9/20 18:20,0,TRUE,Direccion cliente 10788,FALSE,CABA,Cliente 10788,1001,,11,Empresa 10788,,,FALSE,,,TRUE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,552,10788,always,,FALSE,,,,,,,,,no-message,,,no-message,warning,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,3,50,0
10789,Cliente 10789,1,,,3/9/20 18:20,0,FALSE,Direccion cliente 10789,FALSE,CABA,Cliente 10789,1001,,,Empresa 10789,10788,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,FALSE,1,0,,,delivery,TRUE,,278,10788,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,25,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83993,Cliente 83993,1,,,3/4/21 15:50,0,TRUE,Direccion cliente 83993,FALSE,tigre,Cliente 83993,1648,,11,,83992,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:50,,,1,FALSE,1,0,,,delivery,TRUE,,553,83992,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83171,Cliente 83171,1,,,11/5/20 0:30,0,TRUE,Direccion cliente 83171,FALSE,Rada Tilly,Cliente 83171,9001,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,556,83171,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_955,,,no-message,,9,,0
73662,Cliente 73662,1,,,4/23/20 16:02,0,TRUE,Direccion cliente 73662,FALSE,Capital Federal,Cliente 73662,1425,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,TRUE,8,,,,,TRUE,,552,73662,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,2_374,,,no-message,,9,,0
73663,Cliente 73663,1,,,4/23/20 16:02,0,FALSE,Direccion cliente 73663,FALSE,Capital Federal,Cliente 73663,1425,,,,73662,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,8,0,,,delivery,TRUE,,278,73662,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
74263,Cliente 74263,1,,,5/27/20 19:50,0,TRUE,Direccion cliente 74263,FALSE,Capital Federal,Cliente 74263,1425,,11,,73662,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,FALSE,1,0,,,delivery,TRUE,,552,73662,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83994,Cliente 83994,1,,,3/4/21 16:30,0,TRUE,Direccion cliente 83994,FALSE,Chivilcoy,Cliente 83994,6620,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 16:30,,,1,TRUE,1,,,,,TRUE,,553,83994,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83996,Cliente 83996,1,,,3/4/21 17:01,0,TRUE,Direccion cliente 83996,FALSE,Salta capital,Cliente 83996,4400,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 17:01,,,1,TRUE,1,,,,,TRUE,,568,83996,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83979,Cliente 83979,1,,,3/3/21 21:10,0,TRUE,Direccion cliente 83979,FALSE,Capital,Cliente 83979,1183,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/3/21 21:10,,,1,TRUE,1,,,,,TRUE,,552,83979,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83995,Cliente 83995,1,,,3/4/21 16:30,0,TRUE,Direccion cliente 83995,FALSE,Chivilcoy,Cliente 83995,6620,,11,,83994,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 16:30,,,1,FALSE,1,0,,,delivery,TRUE,,553,83994,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83998,Cliente 83998,1,,,3/4/21 18:02,0,TRUE,Direccion cliente 83998,FALSE,CABA,Cliente 83998,1431,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 18:02,,,1,TRUE,1,,,,,TRUE,,553,83998,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1169,,,no-message,,9,,0
83997,Cliente 83997,1,,,3/4/21 17:01,0,TRUE,Direccion cliente 83997,FALSE,Salta capital,Cliente 83997,4400,,11,,83996,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 17:01,,,1,FALSE,1,0,,,delivery,TRUE,,568,83996,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
84000,Cliente 84000,1,,,3/4/21 18:20,0,TRUE,Direccion cliente 84000,FALSE,Capital,Cliente 84000,1426,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 18:20,,,1,TRUE,1,,,,,TRUE,,553,84000,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1170,,,no-message,,9,,0
83999,Cliente 83999,1,,,3/4/21 18:02,0,TRUE,Direccion cliente 83999,FALSE,CABA,Cliente 83999,1431,,11,,83998,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 18:02,,,1,FALSE,1,0,,,delivery,TRUE,,553,83998,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
84001,Cliente 84001,1,,,3/4/21 18:20,0,TRUE,Direccion cliente 84001,FALSE,Capital,Cliente 84001,1426,,11,,84000,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 18:20,,,1,FALSE,1,0,,,delivery,TRUE,,553,84000,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
83980,Cliente 83980,1,,,3/3/21 21:10,0,TRUE,Direccion cliente 83980,FALSE,Capital,Cliente 83980,1183,,11,,83979,,FALSE,,,FALSE,,es_AR,,,,,3/3/21 21:10,,,1,FALSE,1,0,,,delivery,TRUE,,552,83979,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
4708,Cliente 4708,1,,,7/24/18 10:57,0,TRUE,Direccion cliente 4708,FALSE,Florida Oeste,Cliente 4708,1604,,11,Empresa 4708,,,FALSE,,,TRUE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,TRUE,7,,,,contact,TRUE,,553,4708,always,,FALSE,,,,,,,,,no-message,,,warning,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,27,50,7
4709,Cliente 4709,1,,,7/24/18 20:16,0,TRUE,Direccion cliente 4709,FALSE,Florida Oeste,Cliente 4709,1604,,11,Empresa 4709,4708,,FALSE,,,FALSE,Socio,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,7,0,,,contact,TRUE,,553,4708,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
84002,Cliente 84002,1,,,3/4/21 20:21,0,TRUE,Direccion cliente 84002,FALSE,Caba,Cliente 84002,1416,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 20:21,,,1,TRUE,1,,,,,TRUE,,552,84002,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
10102,Cliente 10102,1,,,12/30/19 14:53,0,TRUE,Direccion cliente 10102,FALSE,San Justo,Cliente 10102,,,11,Empresa 10102,10101,,FALSE,,,FALSE,Pablo,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,7,0,,,delivery,TRUE,,553,10101,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83981,Cliente 83981,1,,,3/3/21 23:50,0,TRUE,Direccion cliente 83981,FALSE,OLIVOS,Cliente 83981,1638,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/3/21 23:50,,,1,TRUE,1,,,,,TRUE,,553,83981,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1164,,,no-message,,9,,0
84004,Cliente 84004,1,,,3/5/21 13:30,0,TRUE,Direccion cliente 84004,FALSE,Santos Lugares,Cliente 84004,1676,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/5/21 13:30,,,1,TRUE,1,,,,,TRUE,,553,84004,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1172,,,no-message,,9,,0
4635,Cliente 4635,1,,,7/11/18 16:10,0,TRUE,Direccion cliente 4635,TRUE,,Cliente 4635,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,6,,,,contact,TRUE,,,4635,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
84003,Cliente 84003,1,,,3/4/21 20:21,0,TRUE,Direccion cliente 84003,FALSE,Caba,Cliente 84003,1416,,11,,84002,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 20:21,,,1,FALSE,1,0,,,delivery,TRUE,,552,84002,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
10945,Cliente 10945,1,,,3/30/20 13:01,0,TRUE,Direccion cliente 10945,TRUE,,Cliente 10945,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,8,,,,contact,TRUE,,,10945,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
74858,Cliente 74858,1,,,7/27/20 20:40,0,TRUE,Direccion cliente 74858,FALSE,CABA,Cliente 74858,1417,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,552,74858,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_706,,,no-message,,9,,0
83982,Cliente 83982,1,,,3/3/21 23:50,0,TRUE,Direccion cliente 83982,FALSE,OLIVOS,Cliente 83982,1638,,11,,83981,,FALSE,,,FALSE,,es_AR,,,,,3/3/21 23:50,,,1,FALSE,1,0,,,delivery,TRUE,,553,83981,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
84005,Cliente 84005,1,,,3/5/21 13:30,0,TRUE,Direccion cliente 84005,FALSE,Santos Lugares,Cliente 84005,1676,,11,,84004,,FALSE,,,FALSE,,es_AR,,,,,3/5/21 13:30,,,1,FALSE,1,0,,,delivery,TRUE,,553,84004,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
6816,Cliente 6816,1,,,1/7/19 20:11,0,TRUE,Direccion cliente 6816,FALSE,CABA,Cliente 6816,,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,TRUE,6,,,,contact,TRUE,,553,6816,always,,FALSE,0,,,,,,,,no-message,,,no-message,warning,,no-message,,,25,,7,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83673,Cliente 83673,1,,,1/28/21 23:14,0,TRUE,Direccion cliente 83673,TRUE,,Cliente 83673,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,6,,,,contact,TRUE,,,83673,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
74076,Cliente 74076,1,,,5/7/20 18:10,0,TRUE,Direccion cliente 74076,FALSE,Clorinda,Cliente 74076,P3610DOB,,11,Empresa 74076,74072,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,7,0,,,delivery,TRUE,,560,74072,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,74073,,,,,no-message,,,,0
2664,Cliente 2664,1,,,3/15/18 19:07,0,TRUE,Direccion cliente 2664,FALSE,Bahía Blanca,Cliente 2664,,,11,Empresa 2664,,,FALSE,,,TRUE,Compras,es_AR,,,,,3/5/21 18:18,,,7,TRUE,1,,,,contact,TRUE,,553,2664,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,,50,15
84006,Cliente 84006,1,,,3/6/21 0:41,0,TRUE,Direccion cliente 84006,FALSE,Benavidez,Cliente 84006,1621,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 0:41,,,1,TRUE,1,,,,,TRUE,,553,84006,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1174,,,no-message,,9,,0
4707,Cliente 4707,1,,,7/23/18 20:42,0,FALSE,Direccion cliente 4707,FALSE,,Cliente 4707,,,,,,,FALSE,,,FALSE,,es_AR,,,,,9/7/18 14:53,,,6,TRUE,1,,,,contact,TRUE,,,4707,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
84007,Cliente 84007,1,,,3/6/21 0:41,0,TRUE,Direccion cliente 84007,FALSE,Benavidez,Cliente 84007,1621,,11,,84006,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 0:41,,,1,FALSE,1,0,,,delivery,TRUE,,553,84006,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
9378,Cliente 9378,1,,,10/3/19 14:54,0,TRUE,Direccion cliente 9378,FALSE,BECCAR,Cliente 9378,1643,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,TRUE,7,,,,contact,TRUE,,553,9378,always,,FALSE,0,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,7,,,,,,,,,,FALSE,,,,,,,,no-message,,10,,0
74898,Cliente 74898,1,,,7/31/20 17:50,0,TRUE,Direccion cliente 74898,FALSE,,Cliente 74898,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,TRUE,6,,,,contact,TRUE,,,74898,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83566,Cliente 83566,1,,,1/18/21 14:50,0,TRUE,Direccion cliente 83566,FALSE,CONCEPCION DEL URUGUAY,Cliente 83566,3260,,11,Empresa 83566,,,FALSE,,,TRUE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,TRUE,7,,7,,contact,TRUE,,647,83566,always,,FALSE,0,,,,,,,,no-message,,,warning,no-message,,no-message,,,25,,7,,,,,,,,,,FALSE,,,,,,,,warning,Pago adelantado. ,4,50,0
9494,Cliente 9494,1,,,10/12/19 21:29,0,TRUE,Direccion cliente 9494,FALSE,"Villa Lynch, San Martín",Cliente 9494,,,11,Empresa 9494,,,FALSE,,,TRUE,Fundador,es_AR,,,,,3/20/21 17:14,,,7,TRUE,6,0,,,contact,TRUE,,553,9494,always,,FALSE,0,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,4,50,3
84008,Cliente 84008,1,,,3/6/21 15:41,0,TRUE,Direccion cliente 84008,FALSE,CABA,Cliente 84008,1424,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 15:41,,,1,TRUE,1,,,,,TRUE,,553,84008,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1176,,,no-message,,9,,0
83985,Cliente 83985,1,,,3/4/21 1:31,0,TRUE,Direccion cliente 83985,FALSE,yerba buena,Cliente 83985,4107,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 1:31,,,1,TRUE,1,,,,,TRUE,,575,83985,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1165,,,no-message,,9,,0
84010,Cliente 84010,1,,,3/6/21 23:51,0,TRUE,Direccion cliente 84010,FALSE,Buenos Aires,Cliente 84010,1127,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 23:51,,,1,TRUE,1,,,,,TRUE,,552,84010,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
3,Cliente 3,1,,,3/6/18 13:47,0,TRUE,Direccion cliente 3,FALSE,,Cliente 3,,,,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,1,,,,contact,FALSE,,,3,none,,TRUE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,,,,,,,,,,,,,,,,,,,,,no-message,,,,0
84009,Cliente 84009,1,,,3/6/21 15:41,0,TRUE,Direccion cliente 84009,FALSE,CABA,Cliente 84009,1424,,11,,84008,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 15:41,,,1,FALSE,1,0,,,delivery,TRUE,,553,84008,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
84011,Cliente 84011,1,,,3/6/21 23:51,0,TRUE,Direccion cliente 84011,FALSE,Buenos Aires,Cliente 84011,1127,,11,,84010,,FALSE,,,FALSE,,es_AR,,,,,3/6/21 23:51,,,1,FALSE,1,0,,,delivery,TRUE,,552,84010,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
75248,Cliente 75248,1,,,9/8/20 19:10,0,TRUE,Direccion cliente 75248,FALSE,general pico,Cliente 75248,6360,,11,,75247,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,FALSE,1,0,,,delivery,TRUE,,562,75247,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83986,Cliente 83986,1,,,3/4/21 1:31,0,TRUE,Direccion cliente 83986,FALSE,yerba buena,Cliente 83986,4107,,11,,83985,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 1:31,,,1,FALSE,1,0,,,delivery,TRUE,,575,83985,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
75247,Cliente 75247,1,,,9/8/20 19:10,0,TRUE,Direccion cliente 75247,FALSE,general pico,Cliente 75247,6360,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,562,75247,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83788,Cliente 83788,1,,,2/10/21 14:20,0,TRUE,Direccion cliente 83788,FALSE,Vicente Lopez,Cliente 83788,1638,,11,,10859,,FALSE,,,FALSE,,es_AR,,,,,3/7/21 0:00,,,1,FALSE,1,0,,,delivery,TRUE,,553,10859,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
75099,Cliente 75099,1,,,8/21/20 16:22,0,TRUE,Direccion cliente 75099,FALSE,,Cliente 75099,,,11,Empresa 75099,10354,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Argentina/Buenos_Aires,1,FALSE,6,0,,,delivery,TRUE,,552,10354,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,25,,7,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83987,Cliente 83987,1,,,3/4/21 13:20,0,TRUE,Direccion cliente 83987,FALSE,Don torcuato,Cliente 83987,1611,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 13:20,,,1,TRUE,1,,,,,TRUE,,553,83987,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_1167,,,no-message,,9,,0
74306,Cliente 74306,1,,,6/2/20 22:20,0,TRUE,Direccion cliente 74306,FALSE,CABA,Cliente 74306,1429,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,552,74306,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
75193,Cliente 75193,1,,,9/1/20 23:10,0,TRUE,Direccion cliente 75193,FALSE,SAAVEDRA,Cliente 75193,1429,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,552,75193,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
83988,Cliente 83988,1,,,3/4/21 13:20,0,TRUE,Direccion cliente 83988,FALSE,Don torcuato,Cliente 83988,1611,,11,,83987,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 13:20,,,1,FALSE,1,0,,,delivery,TRUE,,553,83987,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,9,,0
10702,Cliente 10702,1,,,3/6/20 14:20,0,TRUE,Direccion cliente 10702,FALSE,CABA,Cliente 10702,1428,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,TRUE,1,,,,,TRUE,,552,10702,always,,FALSE,,,,,,,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,2_465,,,no-message,,9,,0
10703,Cliente 10703,1,,,3/6/20 14:20,0,FALSE,Direccion cliente 10703,FALSE,CABA,Cliente 10703,1428,,,,10702,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,,1,FALSE,1,0,,,delivery,TRUE,,278,10702,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,6,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
5059,Cliente 5059,1,,,10/6/18 14:52,0,FALSE,Direccion cliente 5059,FALSE,SAN JUAN,Cliente 5059,5400,,,,5058,,FALSE,,,FALSE,,es_AR,,,,,2/26/20 13:14,,,6,FALSE,1,0,,,delivery,TRUE,,441,5058,always,,FALSE,,,,,,0,,,no-message,,,no-message,no-message,,no-message,,,35,,,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
4652,Cliente 4652,1,,,7/12/18 23:54,0,TRUE,Direccion cliente 4652,TRUE,San Martin,Cliente 4652,,,11,Empresa 4652,,,FALSE,,,TRUE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,6,,,,contact,TRUE,,553,4652,always,,FALSE,0,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,10,,0
4772,Cliente 4772,1,,,8/3/18 18:54,0,TRUE,Direccion cliente 4772,TRUE,,Cliente 4772,,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,8,,,,contact,TRUE,,552,4772,always,,FALSE,0,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
7248,Cliente 7248,1,,,3/22/19 14:51,0,TRUE,Direccion cliente 7248,TRUE,Lanus,Cliente 7248,,,11,,,,FALSE,,,FALSE,,es_AR,,,,,3/4/21 15:31,,America/Buenos_Aires,1,FALSE,8,,,,contact,TRUE,,,7248,always,,FALSE,0,,,,,,,,no-message,,,no-message,no-message,,no-message,,,25,,1,,,,,,,,,,FALSE,,,,,,,,no-message,,,,0
